sample_id	ARO_id	drug_rgi	Resistance Mechanism	AMR Gene Family	gene_rgi	in_rgi	gene_amrf	drug_amrf	pct_id_amrf	in_amrf	consensus	detected_by	drug_class	gene_label	is_mac
CO5	ARO:3000814	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	MexT	True				False	False	rgi_only	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	MexT	False
CO5	ARO:3000818	macrolide antibiotic; fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; cephamycin; penam; tetracycline antibiotic; peptide antibiotic; aminocoumarin antibiotic; diaminopyrimidine antibiotic; sulfonamide antibiotic; phenicol antibiotic; penem	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	nalC	True				False	False	rgi_only	macrolide antibiotic; fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; cephamycin; penam; tetracycline antibiotic; peptide antibiotic; aminocoumarin antibiotic; diaminopyrimidine antibiotic; sulfonamide antibiotic; phenicol antibiotic; penem	nalC	True
CO5	ARO:3000819	macrolide antibiotic; fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; cephamycin; penam; tetracycline antibiotic; peptide antibiotic; aminocoumarin antibiotic; diaminopyrimidine antibiotic; sulfonamide antibiotic; phenicol antibiotic; penem	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	nalD	True				False	False	rgi_only	macrolide antibiotic; fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; cephamycin; penam; tetracycline antibiotic; peptide antibiotic; aminocoumarin antibiotic; diaminopyrimidine antibiotic; sulfonamide antibiotic; phenicol antibiotic; penem	nalD	True
CO5	ARO:3002645	aminoglycoside antibiotic	antibiotic inactivation	APH(3')	APH(3')-IIb	True	aph(3')-IIb	AMINOGLYCOSIDE	99.25	True	True	both	aminoglycoside antibiotic	APH(3')-IIb	False
CO5	ARO:3002679					False	catB7	PHENICOL	98.11	True	False	amrf_only	PHENICOL	catB7	False
CO5	ARO:3002702					False	crpP	FLUOROQUINOLONE	96.92	True	False	amrf_only	FLUOROQUINOLONE	crpP	False
CO5	ARO:3002804					False	fosA	FOSFOMYCIN	100.0	True	False	amrf_only	FOSFOMYCIN	fosA	False
CO5	ARO:3002837					False	lnu(C)	LINCOSAMIDE	98.82	True	False	amrf_only	LINCOSAMIDE	lnu(C)	False
CO5	ARO:3002871					False	tet(37)	TETRACYCLINE	90.54	True	False	amrf_only	TETRACYCLINE	tet(37)	False
CO5	ARO:3002985	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	arnA	True				False	False	rgi_only	peptide antibiotic	arnA	False
CO5	ARO:3003003	cephamycin	antibiotic inactivation	CfxA beta-lactamase	CfxA3	True	cfxA3	BETA-LACTAM	100.0	True	True	both	cephamycin	CfxA3	False
CO5	ARO:3003030	macrolide antibiotic; fluoroquinolone antibiotic; tetracycline antibiotic; acridine dye; phenicol antibiotic; disinfecting agents and intercalating dyes	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	MexV	True				False	False	rgi_only	macrolide antibiotic; fluoroquinolone antibiotic; tetracycline antibiotic; acridine dye; phenicol antibiotic; disinfecting agents and intercalating dyes	MexV	True
CO5	ARO:3003031	macrolide antibiotic; fluoroquinolone antibiotic; tetracycline antibiotic; acridine dye; phenicol antibiotic; disinfecting agents and intercalating dyes	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	MexW	True				False	False	rgi_only	macrolide antibiotic; fluoroquinolone antibiotic; tetracycline antibiotic; acridine dye; phenicol antibiotic; disinfecting agents and intercalating dyes	MexW	True
CO5	ARO:3003033	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; carbapenem; cephalosporin; cephamycin; penam; tetracycline antibiotic; acridine dye; phenicol antibiotic; disinfecting agents and intercalating dyes	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	mexY	True				False	False	rgi_only	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; carbapenem; cephalosporin; cephamycin; penam; tetracycline antibiotic; acridine dye; phenicol antibiotic; disinfecting agents and intercalating dyes	mexY	True
CO5	ARO:3003109					False	msr(D)	MACROLIDE	100.0	True	False	amrf_only	MACROLIDE	msr(D)	True
CO5	ARO:3003583	peptide antibiotic	antibiotic target alteration; antibiotic efflux	pmr phosphoethanolamine transferase	basS	True				False	False	rgi_only	peptide antibiotic	basS	False
CO5	ARO:3003645	carbapenem; cephalosporin; penam	antibiotic inactivation	OXA beta-lactamase	OXA-488	True	blaOXA-488	BETA-LACTAM	100.0	True	True	both	carbapenem; cephalosporin; penam	OXA-488	False
CO5	ARO:3003679	triclosan	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	TriA	True				False	False	rgi_only	triclosan	TriA	False
CO5	ARO:3003680	triclosan	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	TriB	True				False	False	rgi_only	triclosan	TriB	False
CO5	ARO:3003681	triclosan	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	TriC	True				False	False	rgi_only	triclosan	TriC	False
CO5	ARO:3003682	triclosan	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	OpmH	True				False	False	rgi_only	triclosan	OpmH	False
CO5	ARO:3003692	macrolide antibiotic; tetracycline antibiotic; triclosan	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	MexJ	True				False	False	rgi_only	macrolide antibiotic; tetracycline antibiotic; triclosan	MexJ	True
CO5	ARO:3003693	macrolide antibiotic; tetracycline antibiotic; triclosan	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	MexK	True				False	False	rgi_only	macrolide antibiotic; tetracycline antibiotic; triclosan	MexK	True
CO5	ARO:3003698	macrolide antibiotic; carbapenem; tetracycline antibiotic; acridine dye; diaminopyrimidine antibiotic; phenicol antibiotic; disinfecting agents and intercalating dyes	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	mexP	True				False	False	rgi_only	macrolide antibiotic; carbapenem; tetracycline antibiotic; acridine dye; diaminopyrimidine antibiotic; phenicol antibiotic; disinfecting agents and intercalating dyes	mexP	True
CO5	ARO:3003699	macrolide antibiotic; carbapenem; tetracycline antibiotic; acridine dye; diaminopyrimidine antibiotic; phenicol antibiotic; disinfecting agents and intercalating dyes	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	mexQ	True				False	False	rgi_only	macrolide antibiotic; carbapenem; tetracycline antibiotic; acridine dye; diaminopyrimidine antibiotic; phenicol antibiotic; disinfecting agents and intercalating dyes	mexQ	True
CO5	ARO:3003700	macrolide antibiotic; carbapenem; tetracycline antibiotic; acridine dye; diaminopyrimidine antibiotic; phenicol antibiotic; disinfecting agents and intercalating dyes	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	opmE	True				False	False	rgi_only	macrolide antibiotic; carbapenem; tetracycline antibiotic; acridine dye; diaminopyrimidine antibiotic; phenicol antibiotic; disinfecting agents and intercalating dyes	opmE	True
CO5	ARO:3003704	phenicol antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	mexM	True				False	False	rgi_only	phenicol antibiotic	mexM	False
CO5	ARO:3003705	phenicol antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	mexN	True				False	False	rgi_only	phenicol antibiotic	mexN	False
CO5	ARO:3003709	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; carbapenem; cephalosporin; cephamycin; penam; tetracycline antibiotic; acridine dye; phenicol antibiotic; disinfecting agents and intercalating dyes	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	MexZ	True				False	False	rgi_only	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; carbapenem; cephalosporin; cephamycin; penam; tetracycline antibiotic; acridine dye; phenicol antibiotic; disinfecting agents and intercalating dyes	MexZ	True
CO5	ARO:3003710	macrolide antibiotic; tetracycline antibiotic; triclosan	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	MexL	True				False	False	rgi_only	macrolide antibiotic; tetracycline antibiotic; triclosan	MexL	True
CO5	ARO:3003801	bicyclomycin	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	bcr-1	True				False	False	rgi_only	bicyclomycin	bcr-1	False
CO5	ARO:3004032	tetracycline antibiotic	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump	tetA(46)	True	tetA(46)	TETRACYCLINE	99.48	True	True	both	tetracycline antibiotic	tetA(46)	False
CO5	ARO:3004033					False	tetB(46)	TETRACYCLINE	96.54	True	False	amrf_only	TETRACYCLINE	tetB(46)	False
CO5	ARO:3004035					False	tetA(60)	TETRACYCLINE	95.45	True	False	amrf_only	TETRACYCLINE	tetA(60)	False
CO5	ARO:3004038	aminoglycoside antibiotic	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	Pseudomonas aeruginosa emrE	True				False	False	rgi_only	aminoglycoside antibiotic	Pseudomonas aeruginosa emrE	False
CO5	ARO:3004054	macrolide antibiotic; fluoroquinolone antibiotic; monobactam; aminoglycoside antibiotic; carbapenem; cephalosporin; cephamycin; penam; tetracycline antibiotic; peptide antibiotic; aminocoumarin antibiotic; diaminopyrimidine antibiotic; sulfonamide antibiotic; phenicol antibiotic; penem	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	Pseudomonas aeruginosa CpxR	True				False	False	rgi_only	macrolide antibiotic; fluoroquinolone antibiotic; monobactam; aminoglycoside antibiotic; carbapenem; cephalosporin; cephamycin; penam; tetracycline antibiotic; peptide antibiotic; aminocoumarin antibiotic; diaminopyrimidine antibiotic; sulfonamide antibiotic; phenicol antibiotic; penem	Pseudomonas aeruginosa CpxR	True
CO5	ARO:3004056	macrolide antibiotic; fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; cephamycin; penam; tetracycline antibiotic; peptide antibiotic; aminocoumarin antibiotic; diaminopyrimidine antibiotic; sulfonamide antibiotic; phenicol antibiotic; penem	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	ArmR	True				False	False	rgi_only	macrolide antibiotic; fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; cephamycin; penam; tetracycline antibiotic; peptide antibiotic; aminocoumarin antibiotic; diaminopyrimidine antibiotic; sulfonamide antibiotic; phenicol antibiotic; penem	ArmR	True
CO5	ARO:3004060	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; cephalosporin; penam; tetracycline antibiotic; aminocoumarin antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	Type B NfxB	True				False	False	rgi_only	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; cephalosporin; penam; tetracycline antibiotic; aminocoumarin antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	Type B NfxB	True
CO5	ARO:3004072	macrolide antibiotic; monobactam; tetracycline antibiotic; aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	OpmB	True				False	False	rgi_only	macrolide antibiotic; monobactam; tetracycline antibiotic; aminocoumarin antibiotic	OpmB	True
CO5	ARO:3004073	macrolide antibiotic; monobactam; tetracycline antibiotic; aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	MuxA	True				False	False	rgi_only	macrolide antibiotic; monobactam; tetracycline antibiotic; aminocoumarin antibiotic	MuxA	True
CO5	ARO:3004074	macrolide antibiotic; monobactam; tetracycline antibiotic; aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	MuxB	True				False	False	rgi_only	macrolide antibiotic; monobactam; tetracycline antibiotic; aminocoumarin antibiotic	MuxB	True
CO5	ARO:3004075	macrolide antibiotic; monobactam; tetracycline antibiotic; aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	MuxC	True				False	False	rgi_only	macrolide antibiotic; monobactam; tetracycline antibiotic; aminocoumarin antibiotic	MuxC	True
CO5	ARO:3004077	fluoroquinolone antibiotic; aminoglycoside antibiotic; benzalkonium chloride	antibiotic efflux	multidrug and toxic compound extrusion (MATE) transporter	PmpM	True				False	False	rgi_only	fluoroquinolone antibiotic; aminoglycoside antibiotic; benzalkonium chloride	PmpM	False
CO5	ARO:3004107	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; acridine dye; rifamycin antibiotic; phenicol antibiotic; triclosan; disinfecting agents and intercalating dyes	antibiotic target alteration; antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump; major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	Pseudomonas aeruginosa soxR	True				False	False	rgi_only	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; acridine dye; rifamycin antibiotic; phenicol antibiotic; triclosan; disinfecting agents and intercalating dyes	Pseudomonas aeruginosa soxR	False
CO5	ARO:3004442	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	tet(W/N/W)	True				False	False	rgi_only	tetracycline antibiotic	tet(W/N/W)	False
CO5	ARO:3004836	macrolide antibiotic	antibiotic target alteration	23S rRNA with mutation conferring resistance to macrolide antibiotics	Neisseria gonorrhoeae 23S rRNA with mutation conferring resistance to azithromycin	True				False	False	rgi_only	macrolide antibiotic	Neisseria gonorrhoeae 23S rRNA with mutation conferring resistance to azithromycin	True
CO5	ARO:3005040	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	YajC	True				False	False	rgi_only	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; triclosan	YajC	False
CO5	ARO:3005063	peptide antibiotic	antibiotic target alteration; antibiotic efflux	pmr phosphoethanolamine transferase	cprR	True				False	False	rgi_only	peptide antibiotic	cprR	False
CO5	ARO:3005064	peptide antibiotic	antibiotic target alteration; antibiotic efflux	pmr phosphoethanolamine transferase	cprS	True				False	False	rgi_only	peptide antibiotic	cprS	False
CO5	ARO:3005067	macrolide antibiotic; fluoroquinolone antibiotic; monobactam; aminoglycoside antibiotic; carbapenem; cephalosporin; cephamycin; penam; tetracycline antibiotic; acridine dye; phenicol antibiotic; penem; disinfecting agents and intercalating dyes	antibiotic efflux; reduced permeability to antibiotic	resistance-nodulation-cell division (RND) antibiotic efflux pump; Outer Membrane Porin (Opr)	ParS	True				False	False	rgi_only	macrolide antibiotic; fluoroquinolone antibiotic; monobactam; aminoglycoside antibiotic; carbapenem; cephalosporin; cephamycin; penam; tetracycline antibiotic; acridine dye; phenicol antibiotic; penem; disinfecting agents and intercalating dyes	ParS	True
CO5	ARO:3005068	macrolide antibiotic; fluoroquinolone antibiotic; monobactam; aminoglycoside antibiotic; carbapenem; cephalosporin; cephamycin; penam; tetracycline antibiotic; acridine dye; phenicol antibiotic; penem; disinfecting agents and intercalating dyes	antibiotic efflux; reduced permeability to antibiotic	resistance-nodulation-cell division (RND) antibiotic efflux pump; Outer Membrane Porin (Opr)	ParR	True				False	False	rgi_only	macrolide antibiotic; fluoroquinolone antibiotic; monobactam; aminoglycoside antibiotic; carbapenem; cephalosporin; cephamycin; penam; tetracycline antibiotic; acridine dye; phenicol antibiotic; penem; disinfecting agents and intercalating dyes	ParR	True
CO5	ARO:3005069	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	rsmA	True				False	False	rgi_only	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	rsmA	False
